name	user	n_edits	n_minor_edits	first_edit	last_edit	added_bytes
Bremelanotide	Arcadian	1	0	2005-11-22, 17:33	2005-11-22, 17:33	163
Bremelanotide	Wikimike	1	0	2005-05-13, 09:01	2005-05-13, 09:01	0
Bremelanotide	Beland	1	0	2005-03-15, 02:45	2005-03-15, 02:45	4
Bremelanotide	Pearle	1	0	2005-03-14, 08:30	2005-03-14, 08:30	43
Bremelanotide	Saaga	1	0	2004-08-07, 19:56	2004-08-07, 19:56	74
Delta_sleep-inducing_peptide	Boghog	7	2	2009-10-09, 20:38	2015-07-09, 15:06	3579
Delta_sleep-inducing_peptide	Tom.Reding	2	2	2016-06-17, 01:09	2016-06-17, 14:10	1
Delta_sleep-inducing_peptide	Headbomb	2	2	2016-01-29, 20:52	2016-02-17, 12:40	1
Delta_sleep-inducing_peptide	Rjwilmsi	2	2	2011-02-03, 11:54	2011-08-21, 15:57	62
Delta_sleep-inducing_peptide	Dcirovic	2	1	2016-05-26, 19:24	2016-05-26, 19:35	0
Delta_sleep-inducing_peptide	Sam Sailor	2	1	2015-01-16, 16:27	2015-01-16, 16:28	0
Delta_sleep-inducing_peptide	Bruce4949	2	0	2011-06-07, 15:32	2011-06-07, 15:33	314
Delta_sleep-inducing_peptide	Arcadian	2	0	2006-10-07, 17:01	2007-02-17, 23:57	473
Delta_sleep-inducing_peptide	Ewen	1	1	2016-07-16, 20:58	2016-07-16, 20:58	0
Delta_sleep-inducing_peptide	Jeffq	1	1	2016-03-21, 04:46	2016-03-21, 04:46	1
Delta_sleep-inducing_peptide	Modulus12	1	1	2015-07-10, 05:25	2015-07-10, 05:25	0
Delta_sleep-inducing_peptide	Anrnusna	1	1	2013-10-27, 04:10	2013-10-27, 04:10	25
Delta_sleep-inducing_peptide	Nagelfar	1	1	2011-11-14, 01:55	2011-11-14, 01:55	4
Delta_sleep-inducing_peptide	Tabletop	1	1	2011-09-23, 02:38	2011-09-23, 02:38	1
Delta_sleep-inducing_peptide	Jr johnstone	1	1	2011-07-20, 01:25	2011-07-20, 01:25	0
Delta_sleep-inducing_peptide	Enix150	1	1	2011-03-28, 02:21	2011-03-28, 02:21	90
Delta_sleep-inducing_peptide	Colonies Chris	1	1	2010-09-30, 11:25	2010-09-30, 11:25	0
Delta_sleep-inducing_peptide	Nono64	1	1	2010-08-26, 18:31	2010-08-26, 18:31	39
Delta_sleep-inducing_peptide	OlEnglish	1	1	2010-07-28, 20:31	2010-07-28, 20:31	32
Delta_sleep-inducing_peptide	Guy1890	1	0	2013-02-24, 00:40	2013-02-24, 00:40	26
Delta_sleep-inducing_peptide	Gould80	1	0	2012-03-01, 20:57	2012-03-01, 20:57	0
Delta_sleep-inducing_peptide	Auntof6	1	0	2010-04-10, 02:54	2010-04-10, 02:54	92
Delta_sleep-inducing_peptide	Rettetast	1	0	2010-04-08, 00:00	2010-04-08, 00:00	35
Delta_sleep-inducing_peptide	Cacycle	1	0	2008-04-05, 04:52	2008-04-05, 04:52	25
Delta_sleep-inducing_peptide	Amb sib	1	0	2007-03-30, 21:09	2007-03-30, 21:09	101
Delta_sleep-inducing_peptide	D-rew	1	0	2006-12-04, 15:17	2006-12-04, 15:17	17
Melanotan_II	Melanotan	42	10	2009-07-31, 05:39	2010-12-16, 23:29	10828
Melanotan_II	Rockpocket	10	1	2009-02-27, 05:17	2010-06-25, 10:56	6235
Melanotan_II	Medgirl131	9	0	2015-05-14, 23:41	2016-05-30, 05:30	5371
Melanotan_II	Download	8	0	2015-06-21, 06:48	2015-07-02, 03:31	89
Melanotan_II	Sometime-science-editor	7	1	2009-02-18, 06:16	2009-05-30, 23:27	246
Melanotan_II	Rjwilmsi	5	4	2010-07-25, 15:48	2016-01-05, 10:56	67
Melanotan_II	Dilshasdikos	4	0	2015-06-06, 17:52	2015-06-06, 18:00	92
Melanotan_II	Vanished 45kd09la13	3	1	2012-03-15, 19:44	2012-06-17, 04:43	0
Melanotan_II	Dcirovic	3	1	2011-06-16, 14:43	2016-06-03, 14:48	99
Melanotan_II	Boghog	3	0	2009-07-15, 09:04	2010-10-13, 16:08	0
Melanotan_II	Ehn	2	2	2015-12-28, 05:19	2015-12-28, 05:21	0
Melanotan_II	DePiep	2	2	2015-06-25, 03:38	2015-06-30, 16:15	0
Melanotan_II	Testem	2	1	2014-07-19, 18:51	2014-09-08, 07:43	573
Melanotan_II	Falcon8765	2	1	2011-08-14, 01:40	2011-08-15, 05:39	0
Melanotan_II	Alexbrn	2	0	2013-10-05, 12:39	2013-10-05, 12:44	0
Melanotan_II	Deflective	2	0	2011-12-13, 00:08	2013-06-01, 17:09	15
Melanotan_II	Beetstra	2	0	2011-08-17, 12:15	2011-11-24, 11:51	539
Melanotan_II	Meodipt	2	0	2009-02-15, 02:40	2009-04-24, 06:08	87
Melanotan_II	Arcadian	2	0	2007-02-26, 23:59	2009-02-15, 02:06	5264
Melanotan_II	Plantlady223	1	1	2015-10-05, 07:50	2015-10-05, 07:50	0
Melanotan_II	Onel5969	1	1	2015-08-03, 12:33	2015-08-03, 12:33	0
Melanotan_II	Niceguyedc	1	1	2015-07-12, 18:20	2015-07-12, 18:20	22
Melanotan_II	Lugia2453	1	1	2013-08-28, 02:08	2013-08-28, 02:08	0
Melanotan_II	Woohookitty	1	1	2011-08-23, 07:32	2011-08-23, 07:32	27
Melanotan_II	Arthena	1	1	2011-04-24, 16:43	2011-04-24, 16:43	0
Melanotan_II	Tommy2010	1	1	2010-08-25, 00:55	2010-08-25, 00:55	0
Melanotan_II	Kentmoraga	1	1	2010-07-06, 20:36	2010-07-06, 20:36	30
Melanotan_II	Alfie66	1	1	2009-08-04, 20:43	2009-08-04, 20:43	0
Melanotan_II	Rich Farmbrough	1	1	2009-05-19, 14:41	2009-05-19, 14:41	0
Melanotan_II	McSly	1	1	2009-04-12, 22:29	2009-04-12, 22:29	0
Melanotan_II	J. 'mach' wust	1	0	2016-01-21, 13:17	2016-01-21, 13:17	2
Melanotan_II	Wikimandia	1	0	2015-08-14, 11:34	2015-08-14, 11:34	1
Melanotan_II	TheCook	1	0	2014-02-01, 21:10	2014-02-01, 21:10	12
Melanotan_II	Everything Is Numbers	1	0	2012-09-29, 23:42	2012-09-29, 23:42	26
Melanotan_II	Selligf1	1	0	2009-07-15, 09:03	2009-07-15, 09:03	0
Melanotan_II	Kwamikagami	1	0	2009-06-13, 00:52	2009-06-13, 00:52	0
Melanotan_II	Quarl	1	0	2007-03-04, 02:28	2007-03-04, 02:28	0
Melanotan_II	Netscott	1	0	2007-02-27, 10:36	2007-02-27, 10:36	0
Melanotan_II	The Anome	1	0	2006-03-20, 14:27	2006-03-20, 14:27	23
Acetildenafil	Meodipt	10	0	2008-06-24, 06:15	2011-12-15, 03:08	4567
Acetildenafil	حسن علي البط	7	6	2010-02-21, 22:42	2013-08-10, 07:49	9
Acetildenafil	Rjwilmsi	5	5	2010-11-15, 14:06	2014-10-29, 16:08	48
Acetildenafil	Doctormed	4	0	2010-01-19, 06:50	2010-01-19, 06:54	149
Acetildenafil	C6541	2	1	2012-11-27, 17:58	2012-11-27, 18:34	29
Acetildenafil	ChemNerd	2	0	2010-12-23, 16:03	2014-03-24, 12:53	0
Acetildenafil	Beetstra	2	0	2010-11-05, 15:11	2010-11-28, 19:05	533
Acetildenafil	DePiep	1	1	2016-04-02, 14:43	2016-04-02, 14:43	0
Acetildenafil	Mild Bill Hiccup	1	1	2014-06-11, 02:38	2014-06-11, 02:38	3
Acetildenafil	Headbomb	1	1	2011-07-11, 19:40	2011-07-11, 19:40	0
Acetildenafil	Caltas	1	1	2010-10-29, 18:20	2010-10-29, 18:20	20
Acetildenafil	Joseph Solis in Australia	1	1	2010-09-15, 13:53	2010-09-15, 13:53	0
Acetildenafil	CrimsonBlue (Rollback)	1	1	2010-05-18, 03:43	2010-05-18, 03:43	0
Acetildenafil	ClubOranje	1	1	2010-01-19, 07:37	2010-01-19, 07:37	0
Acetildenafil	Largoplazo	1	1	2008-12-05, 00:25	2008-12-05, 00:25	23
Acetildenafil	Jeff Janes	1	0	2015-07-01, 16:35	2015-07-01, 16:35	3
Acetildenafil	Nishantman	1	0	2014-03-23, 21:11	2014-03-23, 21:11	0
Acetildenafil	Manus Godwerk	1	0	2012-09-30, 06:15	2012-09-30, 06:15	334
Acetildenafil	Vectro	1	0	2012-06-02, 03:09	2012-06-02, 03:09	0
Acetildenafil	Colonel1645	1	0	2010-10-29, 18:16	2010-10-29, 18:16	0
Acetildenafil	Richard Keatinge	1	0	2010-04-30, 09:28	2010-04-30, 09:28	0
Acetildenafil	Anypodetos	1	0	2009-04-29, 18:44	2009-04-29, 18:44	4
Acetildenafil	Edgar181	1	0	2008-06-24, 11:29	2008-06-24, 11:29	108
Homosildenafil	Aethyta	14	2	2015-04-27, 22:03	2015-10-30, 16:04	6010
Homosildenafil	Testem	7	1	2015-08-31, 16:13	2015-08-31, 17:10	205
Homosildenafil	Dcirovic	2	1	2016-05-24, 22:24	2016-05-25, 00:14	167
Homosildenafil	Edgar181	2	1	2016-01-15, 17:51	2016-01-15, 17:52	8
Homosildenafil	DePiep	1	1	2016-04-02, 16:33	2016-04-02, 16:33	0
Nitrosoprodenafil	Meodipt	7	0	2011-12-15, 03:03	2015-07-15, 23:01	2757
Nitrosoprodenafil	حسن علي البط	2	0	2013-08-12, 05:35	2013-08-12, 05:36	52
Nitrosoprodenafil	C6541	2	0	2012-11-27, 17:58	2012-11-27, 17:59	28
Nitrosoprodenafil	Dcirovic	1	1	2016-05-24, 22:24	2016-05-24, 22:24	113
Nitrosoprodenafil	DePiep	1	1	2016-04-02, 18:37	2016-04-02, 18:37	0
Nitrosoprodenafil	Testem	1	1	2015-04-26, 09:57	2015-04-26, 09:57	61
Nitrosoprodenafil	Rjwilmsi	1	1	2014-05-14, 14:27	2014-05-14, 14:27	54
Nitrosoprodenafil	ChemNerd	1	0	2015-07-17, 20:17	2015-07-17, 20:17	10
Nitrosoprodenafil	Jeff Janes	1	0	2015-05-01, 17:53	2015-05-01, 17:53	0
Nitrosoprodenafil	The chemistds	1	0	2015-03-24, 18:25	2015-03-24, 18:25	624
Nitrosoprodenafil	Qhz	1	0	2014-06-15, 20:53	2014-06-15, 20:53	3
Nitrosoprodenafil	Fswitzer4	1	0	2014-02-17, 20:13	2014-02-17, 20:13	0
Nitrosoprodenafil	Manus Godwerk	1	0	2012-11-23, 15:40	2012-11-23, 15:40	1279
Alagebrium	Linas	9	1	2007-06-12, 00:58	2011-07-30, 21:10	648
Alagebrium	Quantumstate	6	0	2007-10-22, 16:31	2007-10-22, 17:23	4335
Alagebrium	Dcirovic	3	2	2012-11-11, 19:52	2016-05-14, 19:58	22
Alagebrium	ChemNerd	3	2	2010-06-21, 20:35	2010-06-21, 20:35	23
Alagebrium	Keepcalmandcarryon	3	1	2011-04-11, 22:20	2011-04-11, 22:22	0
Alagebrium	Benbest	3	1	2010-06-13, 04:28	2010-06-13, 07:07	1324
Alagebrium	Gwern	3	0	2010-04-27, 01:21	2010-04-27, 01:22	50
Alagebrium	Beetstra	3	0	2009-12-19, 14:46	2011-08-06, 17:11	324
Alagebrium	Anypodetos	3	0	2008-08-14, 17:13	2009-05-27, 06:47	942
Alagebrium	Gene s	3	0	2005-11-16, 06:07	2005-11-24, 06:32	141
Alagebrium	Rjwilmsi	2	2	2008-07-29, 06:46	2013-11-21, 20:06	0
Alagebrium	Edgar181	2	0	2011-01-07, 17:59	2012-03-01, 22:22	0
Alagebrium	Joshua Scott	2	0	2010-05-07, 14:55	2010-06-16, 03:21	4
Alagebrium	Tom.Reding	1	1	2016-05-19, 22:06	2016-05-19, 22:06	7
Alagebrium	DePiep	1	1	2016-04-03, 21:26	2016-04-03, 21:26	0
Alagebrium	Dthomsen8	1	1	2013-10-15, 13:54	2013-10-15, 13:54	0
Alagebrium	ChrisGualtieri	1	1	2013-07-02, 03:31	2013-07-02, 03:31	0
Alagebrium	Klemen Kocjancic	1	1	2011-12-26, 15:55	2011-12-26, 15:55	0
Alagebrium	Mike dill	1	1	2011-04-20, 22:08	2011-04-20, 22:08	380
Alagebrium	AvicAWB	1	1	2011-02-28, 19:54	2011-02-28, 19:54	0
Alagebrium	Pharma Fact Checker	1	1	2009-09-29, 18:47	2009-09-29, 18:47	18
Alagebrium	Darmot and gilad	1	1	2009-02-09, 11:23	2009-02-09, 11:23	4
Alagebrium	Skipper2	1	1	2008-10-17, 19:43	2008-10-17, 19:43	6
Alagebrium	Mbartz	1	1	2006-05-04, 10:34	2006-05-04, 10:34	87
Alagebrium	Louisajb	1	0	2014-06-05, 15:51	2014-06-05, 15:51	19
Alagebrium	Kernsters	1	0	2013-08-01, 14:53	2013-08-01, 14:53	225
Alagebrium	MZMcBride	1	0	2012-12-24, 08:05	2012-12-24, 08:05	0
Alagebrium	Jkarretero~enwiki	1	0	2010-07-11, 01:21	2010-07-11, 01:21	37
Alagebrium	Silver seren	1	0	2010-04-29, 21:53	2010-04-29, 21:53	37
Alagebrium	Hkhenson	1	0	2010-04-02, 14:50	2010-04-02, 14:50	0
Alagebrium	Lanulos	1	0	2009-05-05, 18:11	2009-05-05, 18:11	40
Alagebrium	Smockroker	1	0	2008-03-30, 23:21	2008-03-30, 23:21	0
Alagebrium	IdahoEv	1	0	2008-01-16, 22:10	2008-01-16, 22:10	0
Alagebrium	Icek~enwiki	1	0	2007-10-05, 09:41	2007-10-05, 09:41	57
Alagebrium	Rhode Island Red	1	0	2007-07-05, 02:30	2007-07-05, 02:30	526
Alagebrium	Centrx	1	0	2006-06-22, 22:22	2006-06-22, 22:22	0
Dihexa	Aethyta	3	0	2015-10-11, 19:25	2016-06-21, 12:38	5836
Dihexa	Medgirl131	2	0	2015-12-15, 05:54	2016-05-30, 03:09	44
Dihexa	Dcirovic	1	1	2016-05-29, 19:34	2016-05-29, 19:34	195
Dihexa	Rjwilmsi	1	1	2016-01-06, 13:16	2016-01-06, 13:16	0
Dihexa	I dream of horses	1	1	2015-10-16, 08:26	2015-10-16, 08:26	3
Edaravone	Vanished 45kd09la13	5	0	2010-04-11, 08:38	2010-04-12, 00:43	6303
Edaravone	Positive Medicare	4	0	2012-11-08, 20:17	2012-11-08, 20:30	12
Edaravone	Beetstra	4	0	2010-10-07, 11:30	2011-08-08, 18:07	180
Edaravone	DePiep	2	2	2015-06-28, 09:51	2016-04-02, 16:07	0
Edaravone	Rjwilmsi	2	2	2011-02-12, 17:06	2014-05-09, 21:33	48
Edaravone	Dcirovic	2	1	2012-12-03, 04:21	2016-05-26, 20:35	16
Edaravone	Aethyta	1	1	2015-12-02, 16:00	2015-12-02, 16:00	0
Edaravone	حسن علي البط	1	1	2010-04-18, 06:24	2010-04-18, 06:24	21
Edaravone	Vaccinationist	1	0	2016-02-04, 12:19	2016-02-04, 12:19	0
Edaravone	Edgar181	1	0	2015-09-26, 15:49	2015-09-26, 15:49	0
Edaravone	Bernardusmuller	1	0	2015-07-31, 13:53	2015-07-31, 13:53	0
Edaravone	Medgirl131	1	0	2015-01-19, 17:31	2015-01-19, 17:31	119
Edaravone	Headbomb	1	0	2011-07-14, 07:02	2011-07-14, 07:02	0
Edaravone	Meodipt	1	0	2010-04-11, 22:46	2010-04-11, 22:46	0
Fluorenol	3AlarmLampscooter	5	2	2013-12-08, 03:36	2015-08-30, 00:58	1500
Fluorenol	Medgirl131	5	0	2014-08-29, 20:24	2015-01-09, 23:11	180
Fluorenol	Aethyta	4	1	2015-04-23, 02:43	2015-12-06, 15:16	0
Fluorenol	Edgar181	3	1	2008-11-05, 14:15	2010-10-30, 00:48	886
Fluorenol	Deass	2	2	2014-05-31, 12:30	2014-05-31, 12:31	0
Fluorenol	حسن علي البط	2	2	2010-04-13, 05:05	2010-04-13, 05:06	22
Fluorenol	DePiep	2	1	2014-11-30, 03:10	2015-11-01, 22:27	17
Fluorenol	Jytdog	2	0	2015-05-23, 13:59	2015-05-24, 12:20	0
Fluorenol	ChemNerd	2	0	2013-12-17, 19:47	2015-06-03, 15:00	79
Fluorenol	Rjwilmsi	1	1	2016-02-13, 10:58	2016-02-13, 10:58	0
Fluorenol	Gareth CHEBI	1	1	2014-07-22, 11:43	2014-07-22, 11:43	0
Fluorenol	Chris the speller	1	1	2011-03-15, 14:37	2011-03-15, 14:37	0
Fluorenol	Waacstats	1	1	2010-08-08, 18:58	2010-08-08, 18:58	0
Fluorenol	Leyo	1	1	2008-11-05, 16:45	2008-11-05, 16:45	126
Fluorenol	Testem	1	0	2014-11-21, 12:42	2014-11-21, 12:42	0
Fluorenol	Malmriv	1	0	2014-05-08, 20:28	2014-05-08, 20:28	28
Fluorenol	The chemistds	1	0	2014-02-06, 15:12	2014-02-06, 15:12	265
Fluorenol	Myopic Bookworm	1	0	2011-03-14, 13:48	2011-03-14, 13:48	0
Fluorenol	Chem-awb	1	0	2009-01-23, 06:48	2009-01-23, 06:48	0
Idebenone	Anypodetos	13	3	2010-05-27, 10:01	2016-01-21, 08:41	4549
Idebenone	Gibsomar	10	0	2008-10-25, 20:49	2008-10-28, 22:36	573
Idebenone	Jytdog	6	0	2013-01-28, 22:44	2015-06-12, 12:46	1670
Idebenone	Arcadian	6	0	2006-06-23, 18:52	2008-12-07, 05:16	1144
Idebenone	Beetstra	5	1	2006-07-15, 10:15	2011-01-14, 15:36	433
Idebenone	حسن علي البط	4	3	2010-02-24, 06:56	2010-12-07, 04:08	85
Idebenone	Pol098	4	2	2008-07-22, 20:45	2008-07-23, 12:50	77
Idebenone	Edgar181	4	1	2007-11-23, 14:06	2013-09-20, 18:06	1
Idebenone	Pevernagie	2	2	2008-11-27, 20:22	2008-11-27, 20:30	0
Idebenone	Stevenfruitsmaak	2	2	2006-12-13, 14:35	2008-10-22, 12:55	0
Idebenone	Deli nk	2	1	2007-07-27, 16:22	2008-10-29, 14:39	0
Idebenone	Martpol	2	1	2005-07-18, 16:21	2005-07-18, 16:21	20
Idebenone	Jarus187	2	0	2013-02-27, 23:06	2013-03-01, 15:59	0
Idebenone	Clairebretana	2	0	2007-08-19, 07:14	2007-08-19, 07:15	4
Idebenone	Dcirovic	1	1	2016-05-31, 22:24	2016-05-31, 22:24	8
Idebenone	DePiep	1	1	2016-04-02, 13:48	2016-04-02, 13:48	0
Idebenone	Rjwilmsi	1	1	2014-05-15, 21:03	2014-05-15, 21:03	34
Idebenone	Amorymeltzer	1	1	2013-03-06, 05:16	2013-03-06, 05:16	0
Idebenone	Tomchiukc	1	1	2011-07-19, 11:25	2011-07-19, 11:25	17
Idebenone	Nono64	1	1	2010-12-02, 09:02	2010-12-02, 09:02	5
Idebenone	EoGuy	1	1	2009-11-03, 05:31	2009-11-03, 05:31	1
Idebenone	Rich Farmbrough	1	1	2009-05-20, 15:41	2009-05-20, 15:41	0
Idebenone	JohnSawyer	1	1	2009-05-10, 09:10	2009-05-10, 09:10	0
Idebenone	VQuick	1	1	2009-01-29, 03:15	2009-01-29, 03:15	0
Idebenone	Voxish	1	1	2008-12-02, 06:21	2008-12-02, 06:21	0
Idebenone	PeaceNT	1	1	2007-08-18, 04:44	2007-08-18, 04:44	0
Idebenone	Srice13	1	1	2006-10-10, 23:44	2006-10-10, 23:44	0
Idebenone	Melaen	1	1	2006-01-19, 23:02	2006-01-19, 23:02	0
Idebenone	Medgirl131	1	0	2014-08-29, 19:59	2014-08-29, 19:59	0
Idebenone	Kilom691	1	0	2012-02-12, 12:58	2012-02-12, 12:58	4
Idebenone	Peryeat	1	0	2011-07-01, 02:24	2011-07-01, 02:24	57
Idebenone	Pashihiko	1	0	2011-01-12, 02:48	2011-01-12, 02:48	16
Idebenone	2T	1	0	2009-10-13, 00:52	2009-10-13, 00:52	0
Idebenone	CopperKettle	1	0	2009-08-31, 13:52	2009-08-31, 13:52	0
Idebenone	Bnaur	1	0	2008-12-28, 02:54	2008-12-28, 02:54	722
Idebenone	Cecole	1	0	2008-12-22, 17:26	2008-12-22, 17:26	9
Idebenone	Dreddlox	1	0	2008-11-27, 21:07	2008-11-27, 21:07	0
Idebenone	Meodipt	1	0	2008-09-07, 03:45	2008-09-07, 03:45	0
Idebenone	Jetbat	1	0	2008-03-16, 16:53	2008-03-16, 16:53	21
Idebenone	Chem-awb	1	0	2007-07-09, 16:14	2007-07-09, 16:14	0
Idebenone	Sflitman	1	0	2007-05-20, 00:26	2007-05-20, 00:26	233
Idebenone	Emp2~enwiki	1	0	2007-03-10, 14:22	2007-03-10, 14:22	0
Idebenone	Menscience	1	0	2007-03-08, 17:07	2007-03-08, 17:07	0
Idebenone	Fvasconcellos	1	0	2006-09-01, 00:42	2006-09-01, 00:42	181
Idebenone	V8rik	1	0	2006-04-12, 21:34	2006-04-12, 21:34	201
Idebenone	Juzeris	1	0	2005-08-08, 08:28	2005-08-08, 08:28	73
J147	LeadSongDog	4	0	2015-11-16, 16:26	2015-11-16, 17:36	685
J147	Aethyta	3	0	2015-11-16, 21:14	2015-11-22, 14:07	1089
J147	Tom.Reding	1	1	2016-06-09, 19:17	2016-06-09, 19:17	7
J147	Dcirovic	1	1	2016-05-27, 02:17	2016-05-27, 02:17	0
J147	Frap	1	0	2015-11-16, 10:42	2015-11-16, 10:42	15
J147	WikiEditCrunch	1	0	2015-11-14, 09:14	2015-11-14, 09:14	10
J147	De la Marck	1	0	2015-11-14, 07:35	2015-11-14, 07:35	105
J147	Simfish	1	0	2015-11-14, 07:25	2015-11-14, 07:25	719
Meclofenoxate	حسن علي البط	7	5	2010-02-24, 06:42	2011-03-28, 00:03	150
Meclofenoxate	Bk0	6	3	2005-01-04, 22:17	2006-06-30, 23:04	2685
Meclofenoxate	Edgar181	4	2	2010-08-18, 20:21	2015-12-10, 17:39	30
Meclofenoxate	Anypodetos	3	3	2009-05-29, 11:22	2013-01-07, 20:21	31
Meclofenoxate	Arcadian	3	0	2006-06-23, 19:57	2007-07-24, 03:37	71
Meclofenoxate	Edmapa	2	2	2008-01-16, 14:54	2009-01-10, 21:41	36
Meclofenoxate	Foobaz	2	1	2006-01-25, 03:36	2007-12-20, 01:43	74
Meclofenoxate	IO Device	2	0	2015-06-10, 00:03	2015-11-25, 02:57	0
Meclofenoxate	Medgirl131	2	0	2014-08-29, 20:10	2016-05-29, 00:50	1905
Meclofenoxate	ChemNerd	2	0	2011-03-29, 11:59	2015-06-10, 20:04	4
Meclofenoxate	Vanished 45kd09la13	2	0	2010-03-29, 05:39	2010-03-29, 05:41	33
Meclofenoxate	Gwern	2	0	2009-01-07, 23:45	2009-09-13, 21:56	27
Meclofenoxate	Cotdt	2	0	2006-08-28, 07:06	2006-08-28, 07:06	43
Meclofenoxate	Niceguyedc	1	1	2016-06-28, 22:04	2016-06-28, 22:04	22
Meclofenoxate	DePiep	1	1	2016-04-02, 13:53	2016-04-02, 13:53	0
Meclofenoxate	Evasivo	1	1	2015-07-24, 20:47	2015-07-24, 20:47	16
Meclofenoxate	P-kun80	1	1	2009-04-02, 21:44	2009-04-02, 21:44	37
Meclofenoxate	Harbinary	1	1	2009-01-20, 13:28	2009-01-20, 13:28	8
Meclofenoxate	Chowbok	1	1	2008-04-22, 18:48	2008-04-22, 18:48	0
Meclofenoxate	Pwjb	1	1	2007-06-30, 18:31	2007-06-30, 18:31	4
Meclofenoxate	Sapphic	1	1	2007-03-14, 20:55	2007-03-14, 20:55	21
Meclofenoxate	Selket	1	1	2007-02-25, 03:01	2007-02-25, 03:01	3
Meclofenoxate	Rmky87	1	1	2005-12-07, 03:05	2005-12-07, 03:05	0
Meclofenoxate	Shaddack	1	1	2005-10-20, 23:14	2005-10-20, 23:14	18
Meclofenoxate	Ceyockey	1	1	2005-03-02, 04:02	2005-03-02, 04:02	5
Meclofenoxate	Jfdwolff	1	1	2005-01-30, 08:35	2005-01-30, 08:35	0
Meclofenoxate	Abune	1	0	2016-07-22, 13:29	2016-07-22, 13:29	4
Meclofenoxate	JWBE	1	0	2015-07-31, 12:35	2015-07-31, 12:35	0
Meclofenoxate	Evanatyourservice	1	0	2014-10-27, 20:46	2014-10-27, 20:46	0
Meclofenoxate	WildCation	1	0	2014-06-16, 14:57	2014-06-16, 14:57	327
Meclofenoxate	Meodipt	1	0	2013-06-15, 20:23	2013-06-15, 20:23	12
Meclofenoxate	Peryeat	1	0	2011-07-01, 01:46	2011-07-01, 01:46	57
Meclofenoxate	Pashihiko	1	0	2011-01-14, 00:37	2011-01-14, 00:37	16
Meclofenoxate	X5dna	1	0	2009-11-29, 07:49	2009-11-29, 07:49	14
Meclofenoxate	Ronz	1	0	2009-07-05, 18:58	2009-07-05, 18:58	0
Meclofenoxate	DMacks	1	0	2008-09-29, 05:30	2008-09-29, 05:30	0
Meclofenoxate	Mwanner	1	0	2006-12-29, 18:03	2006-12-29, 18:03	0
Meclofenoxate	Eleassar777	1	0	2005-01-23, 23:05	2005-01-23, 23:05	238
Nilotinib	Hofland	21	0	2012-02-20, 01:49	2012-02-20, 02:38	6216
Nilotinib	Fvasconcellos	6	2	2006-11-08, 19:40	2010-07-23, 01:34	1765
Nilotinib	Beetstra	6	0	2010-11-04, 15:13	2011-10-31, 12:37	625
Nilotinib	حسن علي البط	5	5	2010-03-09, 05:05	2010-03-09, 05:11	127
Nilotinib	Rod57	5	3	2016-01-18, 12:01	2016-01-18, 12:07	47
Nilotinib	Anypodetos	5	3	2009-04-02, 18:05	2014-02-07, 21:21	86
Nilotinib	Fuse809	5	0	2013-12-26, 21:50	2014-01-24, 18:49	3620
Nilotinib	Arcadian	5	0	2008-12-17, 19:24	2011-08-08, 23:47	435
Nilotinib	Carlo Banez	4	1	2007-12-20, 18:04	2012-01-02, 17:18	19
Nilotinib	SocratesJedi	3	0	2011-10-29, 04:47	2011-10-29, 21:51	343
Nilotinib	WolfmanSF	2	2	2016-03-14, 23:08	2016-03-14, 23:22	0
Nilotinib	ShelfSkewed	2	2	2011-05-31, 04:12	2011-05-31, 04:14	10
Nilotinib	Chowbok	2	2	2008-04-25, 23:48	2010-01-25, 18:23	0
Nilotinib	TestPilot	2	2	2006-11-29, 18:06	2006-11-29, 18:07	391
Nilotinib	Dcirovic	2	1	2016-05-22, 03:55	2016-05-22, 04:13	6
Nilotinib	Copper0722~enwiki	2	1	2006-07-22, 10:38	2006-07-22, 10:50	164
Nilotinib	Paul gene	2	0	2011-03-14, 19:53	2011-03-14, 23:31	49
Nilotinib	LinkinPark	2	0	2007-11-21, 10:45	2007-11-21, 10:46	267
Nilotinib	DePiep	1	1	2016-04-02, 18:36	2016-04-02, 18:36	0
Nilotinib	Headbomb	1	1	2016-02-19, 23:52	2016-02-19, 23:52	0
Nilotinib	Trappist the monk	1	1	2015-12-26, 10:33	2015-12-26, 10:33	10
Nilotinib	Maurie Beck	1	1	2015-10-18, 00:13	2015-10-18, 00:13	619
Nilotinib	SJ Defender	1	1	2015-10-01, 00:55	2015-10-01, 00:55	39
Nilotinib	Myasuda	1	1	2014-05-23, 02:30	2014-05-23, 02:30	0
Nilotinib	Dnbock	1	1	2014-02-18, 18:05	2014-02-18, 18:05	516
Nilotinib	Jimw338	1	1	2013-12-20, 03:59	2013-12-20, 03:59	0
Nilotinib	Rjwilmsi	1	1	2012-05-20, 07:19	2012-05-20, 07:19	0
Nilotinib	Seinon	1	1	2010-07-23, 00:22	2010-07-23, 00:22	2
Nilotinib	Alfie66	1	1	2009-08-04, 22:11	2009-08-04, 22:11	490
Nilotinib	P-kun80	1	1	2008-12-26, 17:40	2008-12-26, 17:40	0
Nilotinib	Shanes	1	1	2008-11-07, 14:34	2008-11-07, 14:34	0
Nilotinib	Dooly00000	1	1	2006-12-01, 20:59	2006-12-01, 20:59	0
Nilotinib	Medgirl131	1	0	2016-05-30, 03:25	2016-05-30, 03:25	38
